dateTime_UTC,Wtemp_Inst,Flow_Inst,GH_Inst,SpecCond_Inst,DO_Inst,DO_percentsat,pH_Inst,nitrateNitrite,PAR,barom.pressure
2/22/2018 19:45,2.1,59.46528,1.548384,980,14,102,8.5,1.04,236.86,97.66696
2/22/2018 20:00,2.1,59.748448,1.551432,980,14,102,8.5,0.95,141.9,97.68986
2/22/2018 20:15,2.1,59.748448,1.551432,980,14.1,102,8.5,0.97,212.29,97.57702
2/22/2018 20:30,2.2,59.748448,1.551432,980,14.1,103,8.5,0.95,278.39,97.56231
2/22/2018 20:45,2.2,59.748448,1.551432,980,14.1,103,8.5,1.06,147.79,97.5525
2/22/2018 21:00,2.2,60.314784,1.55448,980,14.1,103,8.5,1.04,142.56,97.54268
2/22/2018 21:15,2.2,59.748448,1.551432,981,14.2,103,8.5,0.97,135.54,97.53287
2/22/2018 21:30,2.2,60.314784,1.55448,980,14.2,103,8.5,1.06,162.01,97.47564
2/22/2018 21:45,2.2,60.314784,1.55448,981,14.1,103,8.5,1.06,247.84,97.34808
2/22/2018 22:00,2.2,59.748448,1.551432,981,14.1,103,8.5,1.02,374.88,97.34645
2/22/2018 22:15,2.2,60.314784,1.55448,981,14.2,103,8.5,0.95,166.96,97.40532
2/22/2018 22:30,2.2,60.314784,1.55448,981,14.1,103,8.5,1.02,120.89,97.40532
2/22/2018 22:45,2.3,60.314784,1.55448,981,14.2,104,8.5,1.04,114.18,97.42167
2/22/2018 23:00,2.3,60.314784,1.55448,981,14.2,103,8.5,0.97,78.05,97.36607
2/22/2018 23:15,2.3,60.597952,1.557528,981,14.1,103,8.5,0.97,71.78,97.3857
2/22/2018 23:30,2.3,60.314784,1.55448,981,14.1,103,8.5,1.06,26.89,97.35626
2/22/2018 23:45,2.2,60.597952,1.557528,981,14.1,103,8.5,0.95,16.59,97.34645
2/23/2018 0:00,2.3,60.597952,1.557528,981,14.1,103,8.5,1.04,4.46,97.37261
2/23/2018 0:15,2.3,61.164288,1.560576,981,14.1,103,8.5,0.95,0.97,97.40532
2/23/2018 0:30,2.3,60.597952,1.557528,981,14.1,103,8.5,0.97,0.22,97.41186
2/23/2018 0:45,2.2,61.164288,1.560576,981,14,103,8.5,1.04,0.2,97.42494
2/23/2018 1:00,2.2,60.597952,1.557528,980,14,102,8.5,0.93,0.19,97.39551
2/23/2018 1:15,2.3,60.597952,1.557528,980,14,102,8.5,0.93,0.16,97.37588
2/23/2018 1:30,2.3,61.164288,1.560576,980,14,102,8.5,0.97,0.18,97.39551
2/23/2018 1:45,2.3,61.164288,1.560576,980,14,102,8.5,0.97,0.21,97.41513
2/23/2018 2:00,2.3,61.447456,1.563624,980,13.9,102,8.5,0.9,0.19,97.41677
2/23/2018 2:15,2.3,61.447456,1.563624,980,13.9,102,8.5,0.97,0.18,97.37425
2/23/2018 2:30,2.3,61.447456,1.563624,979,14,102,8.5,0.93,0.11,97.34481
2/23/2018 2:45,2.3,61.447456,1.563624,979,13.9,102,8.5,0.93,0.17,97.34645
2/23/2018 3:00,2.3,61.164288,1.560576,979,13.9,102,8.5,0.9,0.24,97.39551
2/23/2018 3:15,2.3,61.447456,1.563624,979,13.8,101,8.5,0.93,0.18,97.41513
2/23/2018 3:30,2.3,61.447456,1.563624,979,13.9,101,8.5,0.95,0.13,97.41513
2/23/2018 3:45,2.3,62.013792,1.566672,979,13.8,101,8.5,0.97,0.2,97.42494
2/23/2018 4:00,2.3,61.447456,1.563624,979,13.8,101,8.5,0.97,0.16,97.42821
2/23/2018 4:15,2.3,61.447456,1.563624,979,13.8,101,8.5,0.9,0.16,97.3857
2/23/2018 4:30,2.4,62.013792,1.566672,980,13.8,101,8.5,0.9,0.15,97.36771
2/23/2018 4:45,2.4,62.013792,1.566672,980,13.7,101,8.5,0.95,0.18,97.37588
2/23/2018 5:00,2.4,61.447456,1.563624,980,13.7,100,8.5,0.95,0.19,97.39551
2/23/2018 5:15,2.4,62.013792,1.566672,981,13.7,100,8.5,0.95,0.17,97.37588
2/23/2018 5:30,2.4,61.447456,1.563624,980,13.6,100,8.5,0.95,0.16,97.39551
2/23/2018 5:45,2.4,62.013792,1.566672,981,13.6,100,8.5,0.84,0.21,97.40532
2/23/2018 6:00,2.4,62.013792,1.566672,981,13.6,100,8.5,0.95,0.19,97.41513
2/23/2018 6:15,2.4,62.013792,1.566672,981,13.6,100,8.5,0.9,0.17,97.41513
2/23/2018 6:30,2.4,62.013792,1.566672,981,13.6,100,8.5,0.88,0.23,97.41513
2/23/2018 6:45,2.5,62.29696,1.56972,981,13.6,100,8.5,0.95,0.16,97.42494
2/23/2018 7:00,2.5,62.013792,1.566672,982,13.6,100,8.5,0.84,0.12,97.40532
2/23/2018 7:15,2.5,62.013792,1.566672,982,13.5,100,8.5,0.9,0.17,97.41513
2/23/2018 7:30,2.5,62.013792,1.566672,982,13.6,100,8.5,0.93,0.17,97.42494
2/23/2018 7:45,2.5,61.447456,1.563624,983,13.5,99,8.5,0.88,0.21,97.44457
2/23/2018 8:00,2.5,62.013792,1.566672,983,13.5,99,8.5,0.81,0.17,97.474
2/23/2018 8:15,2.5,61.447456,1.563624,984,13.5,99,8.5,0.88,0.19,97.474
2/23/2018 8:30,2.5,62.013792,1.566672,984,13.5,99,8.5,0.81,0.12,97.45765
2/23/2018 8:45,2.5,62.013792,1.566672,984,13.4,99,8.5,0.9,0.17,97.48054
2/23/2018 9:00,2.5,62.013792,1.566672,985,13.5,99,8.5,0.81,0.2,97.48382
2/23/2018 9:15,2.5,62.013792,1.566672,985,13.5,99,8.5,0.9,0.17,97.474
2/23/2018 9:30,2.5,62.013792,1.566672,985,13.4,99,8.5,0.93,0.17,97.48382
2/23/2018 9:45,2.5,62.013792,1.566672,986,13.4,99,8.5,0.79,0.18,97.48709
2/23/2018 10:00,2.5,62.013792,1.566672,986,13.4,99,8.5,0.84,0.18,97.49363
2/23/2018 10:15,2.5,62.013792,1.566672,987,13.4,99,8.5,0.93,0.2,97.50344
2/23/2018 10:30,2.5,61.447456,1.563624,988,13.4,98,8.5,0.79,0.12,97.474
2/23/2018 10:45,2.5,62.013792,1.566672,988,13.4,98,8.5,0.93,0.25,97.49363
2/23/2018 11:00,2.4,62.013792,1.566672,988,13.4,98,8.5,0.79,0.19,97.50344
2/23/2018 11:15,2.4,61.447456,1.563624,989,13.4,98,8.5,0.84,0.17,97.52306
2/23/2018 11:30,2.4,62.013792,1.566672,989,13.4,98,8.5,0.9,0.16,97.54268
2/23/2018 11:45,2.4,62.013792,1.566672,989,13.3,98,8.4,0.9,0.23,97.54105
2/23/2018 12:00,2.4,62.013792,1.566672,990,13.3,98,8.4,0.9,0.19,97.54268
2/23/2018 12:15,2.4,61.447456,1.563624,990,13.4,98,8.4,0.93,0.21,97.57212
2/23/2018 12:30,2.4,62.013792,1.566672,990,13.3,98,8.4,0.81,0.17,97.60155
2/23/2018 12:45,2.4,62.013792,1.566672,991,13.3,98,8.4,0.79,0.47,97.63099
2/23/2018 13:00,2.4,62.013792,1.566672,991,13.4,98,8.4,0.88,2.58,97.62118
2/23/2018 13:15,2.4,62.013792,1.566672,991,13.3,98,8.4,0.93,8.59,97.62772
2/23/2018 13:30,2.3,61.447456,1.563624,992,13.4,98,8.4,0.93,13.12,97.65552
2/23/2018 13:45,2.3,62.013792,1.566672,992,13.4,98,8.4,0.88,19.02,97.68004
2/23/2018 14:00,2.3,62.013792,1.566672,992,13.4,98,8.4,0.81,23.21,97.70621
2/23/2018 14:15,2.3,62.013792,1.566672,993,13.4,98,8.4,0.88,31.17,97.71929
2/23/2018 14:30,2.3,61.447456,1.563624,993,13.4,98,8.4,0.93,47.76,97.74872
2/23/2018 14:45,2.3,62.013792,1.566672,993,13.4,98,8.4,0.81,69.94,97.80759
2/23/2018 15:00,2.3,62.013792,1.566672,993,13.4,98,8.4,0.93,90.39,97.80759
2/23/2018 15:15,2.3,61.447456,1.563624,993,13.5,98,8.4,0.93,105.62,97.8174
2/23/2018 15:30,2.3,62.013792,1.566672,994,13.5,99,8.4,0.9,190.59,97.79941
2/23/2018 15:45,2.3,62.013792,1.566672,994,13.5,99,8.4,0.84,181.41,97.82721
2/23/2018 16:00,2.3,62.013792,1.566672,994,13.6,99,8.4,0.88,182.5,97.83702
2/23/2018 16:15,2.3,62.013792,1.566672,994,13.6,99,8.4,0.81,194.81,97.8174
2/23/2018 16:30,2.3,62.013792,1.566672,994,13.6,100,8.4,0.81,238.53,97.80759
2/23/2018 16:45,2.4,62.013792,1.566672,994,13.6,100,8.4,0.88,377.47,97.79451
2/23/2018 17:00,2.4,62.013792,1.566672,994,13.7,100,8.4,0.84,405.97,97.79778
2/23/2018 17:15,2.4,62.013792,1.566672,994,13.7,100,8.4,0.88,360.48,97.81413
2/23/2018 17:30,2.4,62.013792,1.566672,994,13.7,101,8.5,0.81,450.15,97.78797
2/23/2018 17:45,2.4,62.013792,1.566672,994,13.8,101,8.5,0.9,1619.43,97.78797
2/23/2018 18:00,2.5,62.013792,1.566672,994,13.8,101,8.5,0.84,911.01,97.76835
2/23/2018 18:15,2.5,62.013792,1.566672,995,13.8,102,8.5,0.9,570.77,97.79778
2/23/2018 18:30,2.5,62.013792,1.566672,994,13.8,102,8.5,0.93,686.04,97.77815
2/23/2018 18:45,2.6,62.013792,1.566672,994,13.9,102,8.5,0.84,718.2,97.76835
2/23/2018 19:00,2.6,62.013792,1.566672,995,13.9,103,8.5,0.88,499.57,97.76835
2/23/2018 19:15,2.6,61.447456,1.563624,995,14,103,8.5,0.9,391.95,97.74872
2/23/2018 19:30,2.7,62.29696,1.56972,995,14,103,8.5,0.88,406.85,97.72419
2/23/2018 19:45,2.7,62.013792,1.566672,995,14,104,8.5,0.84,412.61,97.71929
2/23/2018 20:00,2.8,62.013792,1.566672,995,14,104,8.5,0.84,424.63,97.69967
2/23/2018 20:15,2.8,62.013792,1.566672,996,14,104,8.5,0.93,455.53,97.67023
2/23/2018 20:30,2.8,62.013792,1.566672,996,14,104,8.5,0.9,457.11,97.6408
2/23/2018 20:45,2.8,62.013792,1.566672,996,14.1,104,8.5,0.9,416.62,97.61136
2/23/2018 21:00,2.8,62.013792,1.566672,997,14.1,104,8.5,0.88,357.33,97.63099
2/23/2018 21:15,2.8,61.447456,1.563624,998,14.1,105,8.5,0.88,362.35,97.63426
2/23/2018 21:30,2.8,62.013792,1.566672,998,14.1,105,8.5,0.9,295.38,97.65061
2/23/2018 21:45,2.8,62.013792,1.566672,999,14.2,105,8.5,0.84,273.17,97.66206
2/23/2018 22:00,2.8,62.013792,1.566672,1000,14.2,105,8.5,0.9,256.18,97.62935
2/23/2018 22:15,2.8,62.013792,1.566672,1000,14.2,105,8.5,0.84,296.62,97.59174
2/23/2018 22:30,2.8,62.013792,1.566672,1000,14.2,105,8.5,0.9,196.94,97.58193
2/23/2018 22:45,2.8,61.447456,1.563624,1000,14.2,105,8.5,0.9,108.45,97.63099
2/23/2018 23:00,2.8,62.013792,1.566672,1000,14.2,105,8.5,0.9,141.36,97.58193
2/23/2018 23:15,2.7,62.013792,1.566672,1000,14.1,105,8.5,0.97,70.06,97.60155
2/23/2018 23:30,2.7,62.013792,1.566672,1000,14.1,104,8.5,0.93,30.96,97.62281
2/23/2018 23:45,2.7,62.013792,1.566672,1000,14.1,104,8.5,0.93,17.19,97.61954
2/24/2018 0:00,2.7,62.013792,1.566672,1000,14.1,104,8.5,0.84,6.92,97.58684
2/24/2018 0:15,2.7,62.013792,1.566672,1000,14.1,104,8.5,0.97,1.7,97.5525
2/24/2018 0:30,2.6,62.013792,1.566672,1010,14,104,8.5,0.88,0.26,97.5296
2/24/2018 0:45,2.6,62.013792,1.566672,1010,14.1,104,8.5,0.84,0.2,97.52306
2/24/2018 1:00,2.6,62.013792,1.566672,1010,14,103,8.5,0.84,0.18,97.50671
2/24/2018 1:15,2.6,62.013792,1.566672,1010,14,103,8.5,0.84,0.2,97.52306
2/24/2018 1:30,2.6,62.013792,1.566672,1010,14,103,8.5,0.81,0.19,97.51325
2/24/2018 1:45,2.5,62.013792,1.566672,1010,14,103,8.5,0.79,0.19,97.53287
2/24/2018 2:00,2.5,62.29696,1.56972,1010,14,103,8.5,0.84,0.16,97.49036
2/24/2018 2:15,2.5,62.013792,1.566672,1010,14,103,8.5,0.88,0.11,97.50344
2/24/2018 2:30,2.5,62.29696,1.56972,1010,14,103,8.5,0.81,0.21,97.49199
2/24/2018 2:45,2.4,62.29696,1.56972,1010,13.9,102,8.5,0.9,0.2,97.48218
2/24/2018 3:00,2.4,62.013792,1.566672,1010,13.9,102,8.5,0.9,0.2,97.47727
2/24/2018 3:15,2.4,62.29696,1.56972,1010,13.9,102,8.5,0.9,0.17,97.45438
2/24/2018 3:30,2.4,62.29696,1.56972,1010,13.9,102,8.5,0.93,0.19,97.45602
2/24/2018 3:45,2.4,62.29696,1.56972,1010,13.9,102,8.5,0.81,0.15,97.42658
2/24/2018 4:00,2.4,62.863296,1.572768,1010,13.9,102,8.5,0.9,0.37,97.41513
2/24/2018 4:15,2.4,62.863296,1.572768,1010,13.8,101,8.5,0.84,0.17,97.37916
2/24/2018 4:30,2.4,63.146464,1.575816,1010,13.8,101,8.5,0.88,0.19,97.35626
2/24/2018 4:45,2.4,62.863296,1.572768,1010,13.8,101,8.5,0.81,0.21,97.31702
2/24/2018 5:00,2.4,63.7128,1.578864,1010,13.8,101,8.5,0.9,0.21,97.26959
2/24/2018 5:15,2.3,63.7128,1.578864,1010,13.7,101,8.5,0.88,0.2,97.23852
2/24/2018 5:30,2.3,63.7128,1.578864,1010,13.8,101,8.5,0.84,0.17,97.21398
2/24/2018 5:45,2.3,63.995968,1.581912,1010,13.7,101,8.5,0.79,0.18,97.17637
2/24/2018 6:00,2.3,64.562304,1.58496,1010,13.7,100,8.5,0.81,0.18,97.15675
2/24/2018 6:15,2.3,64.845472,1.588008,1010,13.7,100,8.5,0.84,0.2,97.09133
2/24/2018 6:30,2.3,65.411808,1.591056,1000,13.7,100,8.5,0.88,0.16,97.07661
2/24/2018 6:45,2.3,65.694976,1.594104,1000,13.7,100,8.5,0.88,0.17,97.06026
2/24/2018 7:00,2.3,66.261312,1.597152,1000,13.6,100,8.5,0.81,0.21,97.08152
2/24/2018 7:15,2.4,67.110816,1.603248,1000,13.6,100,8.5,0.79,0.2,97.01283
2/24/2018 7:30,2.4,67.393984,1.606296,1000,13.6,100,8.5,0.9,0.19,96.98993
2/24/2018 7:45,2.4,68.243488,1.612392,1000,13.6,100,8.5,0.79,0.2,96.97358
2/24/2018 8:00,2.4,69.092992,1.618488,1000,13.6,100,8.5,0.81,0.18,96.94414
2/24/2018 8:15,2.4,69.659328,1.621536,1000,13.6,100,8.5,0.79,0.18,96.93106
2/24/2018 8:30,2.4,70.508832,1.627632,1000,13.5,99,8.5,0.84,0.2,96.90162
2/24/2018 8:45,2.4,71.358336,1.633728,1000,13.5,99,8.5,0.79,0.16,96.88527
2/24/2018 9:00,2.4,71.924672,1.636776,1000,13.5,99,8.5,0.79,0.21,96.87545
2/24/2018 9:15,2.4,72.774176,1.642872,1000,13.6,99,8.5,0.88,0.29,96.84601
2/24/2018 9:30,2.4,73.340512,1.64592,1000,13.5,99,8.5,0.88,0.16,96.82639
2/24/2018 9:45,2.4,75.03952,1.658112,1000,13.5,99,8.5,0.81,0.18,96.82639
2/24/2018 10:00,2.4,75.605856,1.66116,1000,13.5,99,8.5,0.9,0.23,96.80676
2/24/2018 10:15,2.4,76.45536,1.667256,1000,13.5,99,8.5,0.81,0.21,96.77241
2/24/2018 10:30,2.4,77.304864,1.673352,1000,13.5,99,8.5,0.9,0.19,96.73807
2/24/2018 10:45,2.4,77.8712,1.6764,1000,13.4,99,8.5,0.81,0.13,96.69882
2/24/2018 11:00,2.4,78.720704,1.682496,1000,13.4,98,8.5,0.79,0.13,96.689
2/24/2018 11:15,2.4,79.28704,1.685544,1000,13.5,98,8.4,0.81,0.13,96.67265
2/24/2018 11:30,2.3,80.136544,1.69164,1000,13.4,98,8.4,0.9,0.17,96.64975
2/24/2018 11:45,2.3,81.269216,1.697736,1000,13.4,98,8.4,0.81,0.13,96.63012
2/24/2018 12:00,2.3,81.269216,1.697736,1010,13.4,98,8.4,0.88,0.23,96.62194
2/24/2018 12:15,2.3,82.685056,1.70688,1010,13.4,98,8.4,0.81,0.17,96.6105
2/24/2018 12:30,2.3,82.685056,1.70688,1010,13.4,98,8.4,0.84,0.23,96.60396
2/24/2018 12:45,2.2,83.251392,1.709928,1010,13.4,98,8.4,0.93,0.57,96.61377
2/24/2018 13:00,2.2,84.100896,1.716024,1010,13.4,98,8.4,0.88,5.08,96.59414
2/24/2018 13:15,2.2,84.667232,1.719072,1010,13.4,98,8.4,0.81,19.27,96.53199
2/24/2018 13:30,2.2,85.233568,1.72212,1010,13.4,98,8.4,0.88,33.61,96.5876
2/24/2018 13:45,2.2,85.233568,1.72212,1010,13.4,98,8.4,0.88,68.06,96.53199
2/24/2018 14:00,2.2,86.083072,1.728216,1010,13.5,98,8.4,0.81,60.56,96.63994
2/24/2018 14:15,2.3,87.215744,1.734312,1010,13.5,99,8.4,0.79,119.34,96.60068
2/24/2018 14:30,2.3,87.498912,1.73736,1000,13.5,99,8.4,0.9,166.94,96.55161
2/24/2018 14:45,2.3,87.498912,1.73736,1000,13.6,99,8.4,0.88,257.87,96.46329
2/24/2018 15:00,2.3,88.065248,1.740408,1000,13.6,99,8.5,0.84,183.11,96.40441
2/24/2018 15:15,2.3,88.631584,1.743456,1000,13.6,100,8.5,0.79,225.61,96.38478
2/24/2018 15:30,2.4,88.631584,1.743456,1000,13.6,100,8.5,0.81,297.32,96.32099
2/24/2018 15:45,2.4,89.19792,1.746504,1000,13.6,100,8.5,0.79,196.1,96.31608
2/24/2018 16:00,2.4,89.19792,1.746504,1000,13.7,100,8.5,0.84,282.7,96.24739
2/24/2018 16:15,2.4,89.481088,1.749552,1000,13.7,101,8.5,0.79,312.84,96.26702
2/24/2018 16:30,2.5,90.047424,1.7526,1000,13.7,101,8.5,0.79,284.18,96.24084
2/24/2018 16:45,2.6,89.481088,1.749552,1000,13.7,101,8.5,0.79,318.32,96.2114
2/24/2018 17:00,2.6,90.047424,1.7526,998,13.8,102,8.5,0.88,374.95,96.12307
2/24/2018 17:15,2.7,90.047424,1.7526,998,13.8,102,8.5,0.84,298.43,96.092
2/24/2018 17:30,2.8,90.61376,1.755648,997,13.8,102,8.5,0.84,373.08,96.13288
2/24/2018 17:45,2.8,90.047424,1.7526,996,13.8,103,8.5,0.79,311.32,96.06746
2/24/2018 18:00,2.8,91.180096,1.758696,995,13.8,103,8.5,0.79,141.82,96.13779
2/24/2018 18:15,2.9,91.746432,1.761744,995,13.9,103,8.5,0.84,198.86,96.07073
2/24/2018 18:30,2.9,91.180096,1.758696,994,13.9,103,8.5,0.9,257.51,96.04129
2/24/2018 18:45,3,91.180096,1.758696,993,13.9,103,8.5,0.84,293.64,95.97258
2/24/2018 19:00,3,91.746432,1.761744,993,13.9,104,8.5,0.81,417.58,95.9137
2/24/2018 19:15,3.1,92.312768,1.764792,992,13.9,104,8.5,0.84,132.81,95.95132
2/24/2018 19:30,3.1,91.746432,1.761744,992,13.9,104,8.5,0.81,169.3,95.96277
2/24/2018 19:45,3.2,91.746432,1.761744,991,13.9,104,8.5,0.77,253.38,95.94314
2/24/2018 20:00,3.2,92.312768,1.764792,991,13.9,104,8.5,0.79,261.13,95.88425
2/24/2018 20:15,3.2,92.312768,1.764792,991,13.9,104,8.5,0.81,210.42,95.84499
2/24/2018 20:30,3.3,92.312768,1.764792,991,13.9,104,8.5,0.79,218.67,95.85317
2/24/2018 20:45,3.3,92.312768,1.764792,991,13.9,104,8.5,0.81,193.74,95.8548
2/24/2018 21:00,3.3,92.595936,1.76784,991,13.9,104,8.5,0.81,199.72,95.86789
2/24/2018 21:15,3.4,93.162272,1.770888,992,13.9,104,8.5,0.77,218.69,95.87444
2/24/2018 21:30,3.4,92.595936,1.76784,992,13.9,104,8.5,0.77,178.8,95.90225
2/24/2018 21:45,3.4,93.162272,1.770888,993,13.8,104,8.5,0.88,138.19,95.90552
2/24/2018 22:00,3.4,93.162272,1.770888,992,13.8,104,8.5,0.81,135.11,95.92351
2/24/2018 22:15,3.4,93.162272,1.770888,992,13.8,104,8.5,0.81,120.11,95.95132
2/24/2018 22:30,3.4,93.728608,1.773936,991,13.8,104,8.5,0.84,65.15,95.98404
2/24/2018 22:45,3.4,93.728608,1.773936,990,13.8,104,8.5,0.81,65.47,95.99221
2/24/2018 23:00,3.4,94.86128,1.780032,988,13.8,104,8.5,0.84,87.38,96.01021
2/24/2018 23:15,3.4,94.86128,1.780032,985,13.7,104,8.5,0.77,73.92,96.04129
2/24/2018 23:30,3.4,94.86128,1.780032,981,13.7,103,8.5,0.84,54.91,96.07236
2/24/2018 23:45,3.4,95.427616,1.78308,977,13.7,103,8.5,0.81,17.11,96.10999
2/25/2018 0:00,3.4,95.427616,1.78308,971,13.6,103,8.5,0.9,14.35,96.1198
2/25/2018 0:15,3.4,96.27712,1.789176,966,13.6,103,8.5,0.84,1.17,96.17214
2/25/2018 0:30,3.4,96.27712,1.789176,960,13.6,103,8.5,0.77,0.32,96.19504
2/25/2018 0:45,3.4,96.843456,1.792224,953,13.6,102,8.5,0.84,0.2,96.22776
2/25/2018 1:00,3.4,96.27712,1.789176,945,13.6,102,8.5,0.77,0.18,96.26702
2/25/2018 1:15,3.4,96.843456,1.792224,938,13.6,102,8.5,0.77,0.19,96.28992
2/25/2018 1:30,3.4,96.843456,1.792224,931,13.6,102,8.5,0.77,0.2,96.29646
2/25/2018 1:45,3.3,97.409792,1.795272,924,13.5,102,8.5,0.88,0.19,96.31608
2/25/2018 2:00,3.3,97.409792,1.795272,917,13.5,102,8.5,0.79,0.19,96.36516
2/25/2018 2:15,3.3,97.976128,1.79832,911,13.5,101,8.5,0.79,0.17,96.38969
2/25/2018 2:30,3.2,98.542464,1.801368,901,13.5,101,8.5,0.81,0.19,96.39623
2/25/2018 2:45,3.2,98.542464,1.801368,895,13.5,101,8.5,0.79,0.18,96.42731
2/25/2018 3:00,3.2,99.675136,1.807464,888,13.5,101,8.5,0.79,0.22,96.44039
2/25/2018 3:15,3.1,99.675136,1.807464,883,13.4,101,8.5,0.84,0.19,96.44857
2/25/2018 3:30,3.1,99.1088,1.804416,878,13.4,100,8.5,0.79,0.19,96.45511
2/25/2018 3:45,3,99.675136,1.807464,873,13.4,100,8.5,0.72,0.2,96.46493
2/25/2018 4:00,3,100.241472,1.810512,867,13.4,100,8.5,0.72,0.18,96.47311
2/25/2018 4:15,3,100.241472,1.810512,863,13.4,100,8.5,0.79,0.16,96.49601
2/25/2018 4:30,3,100.241472,1.810512,859,13.4,100,8.5,0.84,0.16,96.51237
2/25/2018 4:45,2.9,99.675136,1.807464,855,13.4,100,8.5,0.72,0.2,96.52708
2/25/2018 5:00,2.9,100.807808,1.81356,852,13.4,99,8.5,0.77,0.17,96.52217
2/25/2018 5:15,2.8,100.807808,1.81356,848,13.4,99,8.5,0.72,0.23,96.5418
2/25/2018 5:30,2.8,100.807808,1.81356,845,13.4,99,8.5,0.77,0.18,96.56143
2/25/2018 5:45,2.8,100.807808,1.81356,842,13.4,99,8.5,0.72,0.14,96.58106
2/25/2018 6:00,2.7,101.090976,1.816608,840,13.4,99,8.5,0.77,0.17,96.60723
2/25/2018 6:15,2.7,100.807808,1.81356,838,13.4,99,8.5,0.81,0.17,96.63994
2/25/2018 6:30,2.6,100.807808,1.81356,836,13.4,98,8.5,0.77,0.18,96.65956
2/25/2018 6:45,2.6,101.090976,1.816608,834,13.3,98,8.5,0.68,0.21,96.68083
2/25/2018 7:00,2.6,101.090976,1.816608,833,13.4,98,8.5,0.77,0.21,96.69882
2/25/2018 7:15,2.5,101.090976,1.816608,832,13.3,98,8.5,0.77,0.17,96.71027
2/25/2018 7:30,2.5,101.657312,1.819656,830,13.3,98,8.5,0.68,0.14,96.72825
2/25/2018 7:45,2.4,101.090976,1.816608,830,13.3,98,8.5,0.7,0.2,96.72825
2/25/2018 8:00,2.4,101.090976,1.816608,829,13.3,98,8.5,0.77,0.13,96.72662
2/25/2018 8:15,2.4,101.657312,1.819656,828,13.3,98,8.5,0.68,0.17,96.69882
2/25/2018 8:30,2.3,101.090976,1.816608,828,13.3,97,8.5,0.79,0.18,96.71845
2/25/2018 8:45,2.3,101.657312,1.819656,827,13.3,97,8.5,0.79,0.12,96.72662
2/25/2018 9:00,2.2,101.090976,1.816608,827,13.3,97,8.5,0.72,0.22,96.70863
2/25/2018 9:15,2.2,101.657312,1.819656,827,13.3,97,8.5,0.79,0.16,96.72171
2/25/2018 9:30,2.2,101.090976,1.816608,827,13.3,97,8.5,0.72,0.19,96.73807
2/25/2018 9:45,2.1,101.090976,1.816608,827,13.3,97,8.5,0.79,0.15,96.73316
2/25/2018 10:00,2.1,101.090976,1.816608,827,13.3,97,8.5,0.81,0.18,96.7577
2/25/2018 10:15,2,101.090976,1.816608,827,13.3,97,8.5,0.7,0.19,96.74788
2/25/2018 10:30,2,100.807808,1.81356,827,13.3,97,8.5,0.72,0.2,96.76751
2/25/2018 10:45,2,101.090976,1.816608,827,13.3,96,8.5,0.84,0.17,96.74788
2/25/2018 11:00,2,101.090976,1.816608,827,13.3,96,8.5,0.77,0.18,96.7577
2/25/2018 11:15,1.9,100.807808,1.81356,828,13.3,96,8.5,0.79,0.15,96.76751
2/25/2018 11:30,1.9,101.090976,1.816608,827,13.3,96,8.5,0.81,0.2,96.76097
2/25/2018 11:45,1.8,101.090976,1.816608,827,13.3,96,8.5,0.84,0.21,96.7577
2/25/2018 12:00,1.8,100.807808,1.81356,827,13.3,96,8.5,0.84,0.17,96.76751
2/25/2018 12:15,1.8,101.090976,1.816608,827,13.3,96,8.5,0.79,0.18,96.77241
2/25/2018 12:30,1.7,100.807808,1.81356,827,13.3,96,8.5,0.79,0.22,96.76751
2/25/2018 12:45,1.7,100.807808,1.81356,826,13.4,96,8.5,0.72,1.93,96.74788
2/25/2018 13:00,1.7,101.090976,1.816608,826,13.4,96,8.5,0.81,16.41,96.7577
2/25/2018 13:15,1.7,100.807808,1.81356,826,13.4,97,8.5,0.79,52.43,96.77732
2/25/2018 13:30,1.7,100.807808,1.81356,826,13.4,97,8.5,0.79,114.73,96.81658
2/25/2018 13:45,1.7,100.807808,1.81356,825,13.5,97,8.5,0.81,204.6,96.84601
2/25/2018 14:00,1.8,101.090976,1.816608,825,13.5,97,8.5,0.77,314.81,96.87545
2/25/2018 14:15,1.8,101.090976,1.816608,824,13.6,98,8.5,0.88,433.95,96.89835
2/25/2018 14:30,1.9,100.807808,1.81356,824,13.6,98,8.5,0.79,546.13,96.9376
2/25/2018 14:45,2,100.807808,1.81356,823,13.6,99,8.5,0.77,645.58,96.97031
2/25/2018 15:00,2.1,101.090976,1.816608,824,13.6,99,8.5,0.72,741.49,96.98339
2/25/2018 15:15,2.2,101.657312,1.819656,823,13.6,100,8.5,0.79,832.13,97.00302
2/25/2018 15:30,2.3,101.657312,1.819656,823,13.7,100,8.5,0.81,921.1,97.04227
2/25/2018 15:45,2.4,100.807808,1.81356,823,13.7,100,8.5,0.81,1007,97.05208
2/25/2018 16:00,2.6,100.241472,1.810512,823,13.7,101,8.5,0.84,1083.08,97.06189
2/25/2018 16:15,2.7,100.807808,1.81356,823,13.7,101,8.5,0.79,1154.57,97.07171
2/25/2018 16:30,2.9,100.807808,1.81356,823,13.7,102,8.5,0.79,1221.71,97.07171
2/25/2018 16:45,3,100.807808,1.81356,823,13.7,102,8.5,0.79,1280.05,97.07171
2/25/2018 17:00,3.2,100.807808,1.81356,823,13.7,102,8.5,0.77,1333.3,97.07171
